Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,ESTIMATED_DIAMETER,SNR,POSITION_Z_UM,POSITION_X_UM,POSITION_Y_UM
Cent_1a,1376,0,38.77252960205078,377.9551800825724,130.9531436482231,1.8790032938064414,20.0,20,5.0,1,-10921639,79.55878284923928,77.0,23.0,171.0,57521.0,20.365301397464428,14.92455792888131,14.92455792888131,0.9056268096352487,0.9395016469032207,68.09195169746015,23.592361215891493
Cent_1a,1864,0,40.56526565551758,377.4168878040856,129.62638124120076,2.5502178235674138,21.0,21,5.0,1,-10921639,80.85200553250345,79.0,31.0,189.0,58456.0,20.193906426830647,17.86928910598037,17.86928910598037,0.8032725935966414,1.2751089117837069,67.9949736065187,23.35333329275724
Cent_1a,1788,0,36.14584732055664,376.1534254644362,127.79149593091596,2.7581092793800512,22.0,22,5.0,1,-10921639,79.3609958506224,77.0,31.0,168.0,57378.0,19.369736085326984,19.000000000784272,19.000000000784272,0.769028249511693,1.3790546396900256,67.76734974756228,23.022762557118703
Cent_1a,1627,0,38.48154067993164,375.7465044787084,125.3596025326484,2.2748633393721027,23.0,23,5.0,1,-10921639,79.39834024896265,77.0,33.0,200.0,57405.0,20.09779683658443,15.307495274221868,15.307495274221868,0.9509142778554542,1.1374316696860514,67.69403935107873,22.584635560758898
Cent_1a,2215,0,35.85887145996094,375.1625711357828,124.45958902248996,2.8727381074777463,24.0,24,5.0,1,-10921639,78.25034578146611,76.0,29.0,174.0,56575.0,19.81205624348344,19.000000000784272,19.000000000784272,0.7458108064198734,1.4363690537388731,67.58883862073726,22.422490206784968
Cent_1a,2427,0,34.1408805847168,376.4282679269503,123.38261879710656,3.4201560148744523,25.0,25,5.0,1,-10921639,77.55739972337483,75.0,32.0,186.0,56074.0,18.73996011576741,17.893985650898077,17.893985650898077,0.7574396679815433,1.7100780074372262,67.81686503579786,22.228464543344163
Cent_1a,2018,0,35.562110900878906,379.97388107509306,124.43725039342449,3.0574858294867626,26.0,26,5.0,1,-10921639,78.84370677731674,77.0,34.0,149.0,57004.0,18.6467132580153,17.787678626210134,17.787678626210134,0.8197012824895279,1.5287429147433813,68.45563844583148,22.418465706178885
Cent_1a,2145,0,36.981327056884766,383.7524184148406,124.04590547807867,4.077595531655495,27.0,27,5.0,1,-10921639,76.54356846473028,74.0,31.0,170.0,55341.0,19.713578485960035,19.000000000784272,19.000000000784272,0.5459772114644955,2.0387977658277476,69.13637519871558,22.34796147584408
Cent_1a,2083,0,40.63243865966797,386.1931442129742,122.92997299333777,4.600409762822864,28.0,28,5.0,1,-10921639,78.54771784232365,77.0,32.0,174.0,56790.0,19.997891292380896,19.000000000784272,19.000000000784272,0.5792253016439913,2.300204881411432,69.57609342963637,22.14691641851214
Cent_1a,2357,0,39.262821197509766,385.9911996322474,121.49633558729263,4.387539654714155,29.0,29,5.0,1,-10921639,78.45643153526972,76.0,32.0,171.0,56724.0,20.023925356792702,19.000000000784272,19.000000000784272,0.612726499055099,2.1937698273570776,69.53971133630614,21.888634023803938
Cent_1a,2289,0,38.40837097167969,385.6434114484624,121.40449484064655,4.228993451833023,30.0,30,5.0,1,-10921639,77.31120331950207,75.0,30.0,171.0,55896.0,19.52415150628377,19.000000000784272,19.000000000784272,0.5822000939995011,2.1144967259165117,69.47705423446125,21.872088105097074
Cent_1a,2497,0,38.766910552978516,384.0168316688109,120.58318405440596,4.392848939163693,31.0,31,5.0,1,-10921639,76.87136929460581,75.0,32.0,183.0,55578.0,19.531884485562003,19.000000000784272,19.000000000784272,0.5540231867151739,2.1964244695818467,69.18401157325496,21.724121739420912
Cent_1a,2628,0,37.12126922607422,380.88640944399714,119.76740563209144,4.461689987014928,32.0,32,5.0,1,-10921639,77.23513139695713,76.0,32.0,175.0,55841.0,18.726565324160546,19.000000000784272,19.000000000784272,0.6157881846603259,2.230844993507464,68.6200384617392,21.577152077790835
Cent_1a,3000,0,36.17668533325195,378.83162412848225,119.75459584539159,4.190810519529983,33.0,33,5.0,1,-10921639,76.6625172890733,75.0,29.0,160.0,55427.0,18.36041350940102,19.000000000784272,19.000000000784272,0.6202018062123316,2.0954052597649917,68.2498508050384,21.574844281990735
Cent_1a,2564,0,33.732547760009766,379.2753258716307,120.25404370562501,4.13753486737208,34.0,34,5.0,1,-10921639,74.64453665283541,73.0,25.0,157.0,53968.0,18.40230797881237,19.000000000784272,19.000000000784272,0.5224105123815767,2.06876743368604,68.32978757864194,21.664824209152957
Cent_1a,2690,0,38.67976379394531,380.2883383088995,119.68751095136574,3.846442834488801,35.0,35,5.0,1,-10921639,77.3195020746888,76.0,30.0,172.0,55902.0,19.478989143029878,18.12649087755599,18.12649087755599,0.6062991258250385,1.9232214172444004,68.51229068372537,21.56275834798491
